,url,output,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,pc1,pc2
293,<zmt>,<oo>>>>a>>ip>>>m-e>rf>ni>z1yk6r,0.0,0.586915,0.0,0.1129548,0.0,0.22752634,0.36817208,0.0,-0.4620651,-0.34962693
294,<laog>,<tois>ol>>ih>>i>>eerf>ni>z1yi99,0.22541302,0.009508859,0.8672039,0.3715113,0.0,0.1634326,2.1721275,0.0027590918,-0.53451526,0.04049786
295,<gnusmas>,<toit>oe>>ih>>a>>eerf>ni>t1yk99,0.81511724,0.96464604,0.86594564,0.7598893,0.10702577,1.0724832,2.4182081,0.5162044,-0.2609331,0.077975124
296,<tcatnoctnatsnoc>,<tnotnoeb>ih>>h>>eerf>ni>t1y499,1.7438205,0.0,1.8785999,1.1855043,0.23679763,0.0,3.3262694,0.43637437,-0.359598,0.4638431
297,<enilnotfosorcim>,<tnosnolb>ih>>h>>eerf>ni>t1y499,1.5403258,0.050662436,1.4988892,1.1257694,0.2707677,0.0,3.289204,0.45534497,-0.37706208,0.4053596
298,<ndcbf>,<oo>ec>a>>l>>>>mel>>>sni>t1rq9,0.6894044,1.725275,0.12215237,0.115173236,0.23538777,1.583073,0.78719425,0.70588523,-0.11294753,-0.31096187
299,<rekcartur>,<eeeoateic>>>>>>>>>atsni>t1ra9g,2.6715386,1.8572937,1.5612379,1.0821389,1.1284053,1.7849873,2.5986495,1.7940961,0.2468767,0.28304622
300,<yltib>,<oonea>>>>l>>>>mel>a>sni>t7ra9,1.0534505,1.8347131,0.13923475,0.0,0.40737233,1.710862,0.8398801,0.9437359,-0.033978112,-0.28642115
301,<ervilodacrem>,<seetseei>>>>>>>>>erf>ni>t1r499,2.0930846,1.0342144,1.7097579,1.3153181,0.8604833,0.45542637,2.7543044,1.1899283,-0.05490614,0.35405484
302,<slootniamod>,<eeeoeeeic>>>>>>>>eatsni>t1ra9g,2.2124715,1.5897628,1.5768706,1.6942068,1.3262191,1.2587148,2.2521935,1.5677611,0.16775563,0.2670358
303,<dedaolpu>,<eedoat>is>>>>>m>b>atsni>t1ra9g,2.074167,2.02798,1.1216968,1.0421271,1.3862046,1.665999,2.1107774,1.7165434,0.22487743,0.12710002
304,<emit>,<tois>ol>>ih>>i>>eerf>ni>z1yi99,0.32714802,0.19507334,0.8798502,0.45622024,0.0,0.21414304,2.066101,0.0,-0.497634,0.028945325
305,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
306,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
307,<elbaetag>,<seeteee>>>>>>>>>>>atsni>t1ra9g,2.0304236,1.7763394,1.4132718,1.0737491,0.82068753,1.7751266,2.3483956,1.3052257,0.12421407,0.18323976
308,<uluh>,<goi>>ol>>ih>>it>eerf>ni>z1yk69,0.03460412,0.2998572,0.46153978,0.27492076,0.0,0.19139764,1.5978807,0.0,-0.5129752,-0.11026373
309,<tene>,<toos>ol>>ih>>i>>eerf>ni>z1yi99,0.85590434,0.34415346,1.0364014,0.3226729,0.0,0.13724609,2.3753283,0.0,-0.45805618,0.1111202
310,<tsopnotgnihsaw>,<tsotnoeb>ih>>h>>eerf>ni>t1y499,1.842753,0.0,1.9308158,1.5614779,0.40084317,0.0,3.741484,0.3761776,-0.34637806,0.5592159
311,<sretuer>,<tsetsee>>>>>>>>>>erf>ni>t1r499,2.5356731,0.738054,1.8836669,1.0358449,0.63466173,0.89177847,3.3327913,1.069067,-0.07011444,0.46658823
312,<hin>,<ooi>>>a>>ip>>>m>e>rf>ni>z1yk6r,0.0,0.7357435,0.0,0.0,0.0,0.35889447,0.70058537,0.074928634,-0.44321945,-0.32051715
313,<swencbn>,<tootsee>>>>>>>>>>erf>ni>t1y499,1.2801476,1.1220452,1.2249191,0.83764553,0.3835393,1.2618749,2.505291,0.69152045,-0.14782839,0.1531446
314,<ph>,<oo>>c>a>>i>>>>m>l>>fsni>t7yk9,0.0,1.2646277,0.0,0.0,0.0,0.6014227,0.025649732,0.3864899,-0.31780034,-0.4457131
315,<gnobaj>,<oonaap>>>l>>e>mel>atsni>t7ra9,0.91067284,2.2791321,0.54387647,1.0007857,0.91959035,1.6636276,0.763543,1.3421,0.11932927,-0.2227713
316,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
317,<tnerrotartxe>,<tsetsoe>>>>>>a>>>erf>ni>t1y499,2.297034,0.5291472,1.9150823,1.2213694,0.6017132,0.42946613,3.362844,0.8837418,-0.15956984,0.48693788
318,<zom>,<ooi>>>y>>ip>>om-e>rf>ni>z1yk69,0.0,0.50694996,0.0,0.0,0.0,0.14455551,0.7375567,0.0,-0.491979,-0.29900664
319,<ngi>,<ooi>>>p>>ip>>om-e>rf>ni>z1yk69,0.0,0.5910363,0.0,0.09122611,0.0,0.31043306,0.8711676,0.015909899,-0.47054055,-0.28276208
320,<xlo>,<ooi>>>a>>ip>>om-e>rf>ni>z1yk6r,0.0,0.5784282,0.0,0.0,0.0,0.13725197,0.6653366,0.011110391,-0.48164618,-0.31254387
321,<zocu>,<goi>>ol>>ih>>it>e>rf>ni>z1yk69,0.0,0.17087643,0.17700554,0.12837066,0.009096589,0.056180354,1.487778,0.0,-0.5482464,-0.1515786
322,<bew>,<ooi>>>a>>ip>>om>e>rf>ni>z7yk6r,0.0,0.7806647,0.0,0.04473179,0.0,0.41277674,0.8910962,0.12143041,-0.43474504,-0.29436955
323,<teyillim>,<seetsee>>>>>>>>>>erf>ni>t1r499,1.5234728,1.3604883,1.12089,1.0781317,0.38358524,1.505593,2.2649078,0.80846477,-0.06355447,0.12693629
324,<etabrutahc>,<seeteeei>>>>>>>>>eatsni>t1ra9g,2.3309116,1.5392061,1.4728138,1.0979376,0.8072537,1.4675848,2.5163212,1.3048753,0.09392496,0.25525394
325,<kited>,<ooiec>a>>l>>>>m>l>a>sni>t1rk9,0.88417935,1.745448,0.2895668,0.0,0.29573578,1.563146,1.2742984,0.73204273,-0.10489571,-0.22073887
326,<eerf>,<tois>ol>>ih>>i>>eerf>ni>z1yk99,0.74009854,0.34843832,0.8417934,0.2604296,0.0,0.1197026,2.2528105,0.030255422,-0.46844348,0.065258324
327,<ylpsd4>,<oenaa>>>>l>>e>meb>atsni>t2ra9,1.2991167,2.3553672,0.4876553,0.57727766,0.89081126,1.7821773,0.76028347,1.4382775,0.15781794,-0.23161542
328,<xxxi>,<goi>>ol>>ih>>it>e>rf>ni>z1yk69,0.0,0.30297977,0.28453928,0.06076463,0.0,0.15801369,1.3464354,0.0,-0.5214084,-0.17579134
329,<aroook>,<elgoog>csla>e>meb>atsni>t2ra9,2.3579519,3.0390246,1.0537715,1.2265648,1.6971487,2.08945,0.9123169,2.3630142,0.5109872,-0.06644465
330,<dbircs>,<oenaa>>>>l>>b>mel>a>sni>t7ra9,1.2732365,2.3626683,0.27537692,0.3694981,0.5723625,1.950461,0.81226695,1.2316539,0.11169903,-0.26759353
331,<8y>,<oo>>>>a>>i>>>>m>l>rf>ni>z7yk9,0.0,1.1869403,0.0,0.0,0.0,0.67178196,0.13268481,0.36779422,-0.32580388,-0.42852318
332,<wohe>,<toi>>ol>>ih>>it>eerf>ni>z1yk69,0.26918373,0.29918247,0.48764223,0.1447348,0.005944013,0.071646154,1.838495,0.004868233,-0.5148129,-0.061888784
333,<knabicici>,<seateee>>>>>>>>>>>atsni>t1ra9g,1.4754783,1.3187196,1.0475254,1.0492162,0.8388847,1.3063844,1.7976238,1.1248089,-0.010554167,0.06549757
334,<tsetdeeps>,<tsetseei>>>>>>>>>erf>ni>t1r499,2.6011527,0.48071122,2.2172387,1.4878109,1.0113702,0.6343157,3.6827986,1.1829413,-0.06062966,0.6024996
335,<10elibom>,<seiesea>>>>>>>m>>>atsni>t1ra9g,0.7231037,1.4603996,0.9624899,1.1071566,0.6065906,1.1070588,1.5731624,0.8728529,-0.10120114,-0.033989694
336,<buhtig>,<elgoap>cila>e>mel>atsni>tm2ra9,1.6578413,3.0002537,0.48935977,0.61078674,1.1457661,2.3561862,0.46346372,1.8041962,0.36034387,-0.28439724
337,<uiqnauh>,<teiesea>>>>>>>>>>>atsni>t1rr9g,1.3559586,1.4754035,0.64423,0.5398315,0.19639473,1.5870787,1.8559333,0.71622425,-0.09770657,-0.0281084
338,<emohcp>,<eenoap>cil>>e>meb>atsni>t7ra9,1.3904638,2.3242128,0.6875471,0.843267,0.9872281,1.6168776,0.9306786,1.4556632,0.16600122,-0.16033006
339,<tiboez>,<elgoap>cila>e>mel>atsni>tm2ra9,1.6202865,2.949934,0.56496423,0.8392377,1.2538568,2.2923892,0.6814229,1.8928938,0.3660215,-0.22982955
340,<yabe>,<tois>ol>>ih>>it>eerf>ni>z1yk69,0.23391908,0.40980944,0.73532224,0.3186276,0.0,0.23436698,1.8239311,0.0,-0.4810556,-0.044369705
341,<tercesmaceerfeht>,<seeteeei>>>>>>>>>eatsni>t1ra9g,2.124326,1.0554183,1.3264184,1.1400036,0.96144027,0.9619665,2.1892734,1.2185512,-0.00017360084,0.22266005
342,<blm>,<oo>>>>a>>ip>>>m>e>rf>ni>z1yk6r,0.0,0.6926437,0.0,0.0,0.0,0.29244697,0.5680176,0.11345496,-0.4449236,-0.33498722
343,<3hsezrav>,<seiesea>>>>>>>>>>>rtsni>t1rr9g,0.99758744,1.3505573,0.84972966,0.814318,0.3472559,1.4134135,1.7455722,0.7432094,-0.11860286,-0.023146452
344,<geeb>,<tois>ol>>ih>>i>>eerf>ni>z1yi99,0.19319846,0.09346916,0.6971364,0.52662134,0.0,0.0,2.213601,0.0,-0.54278076,0.038628314
345,<dmbew>,<oo>>c>a>>l>>>>m>l>>>sni>t1rk9,0.45701158,1.7694037,0.17220484,0.0,0.08028924,1.5447056,0.9761439,0.6271935,-0.15532893,-0.3092248
346,<ksednez>,<tootnoe>>ih>>a>>eerf>ni>t1y499,1.3751887,0.5895285,1.1392109,0.7626522,0.42606762,0.6259958,2.889059,0.583223,-0.26971033,0.24430667
347,<acilbbuper>,<teitsea>>>>>>>>>>>rf>ni>t1y499,0.9940118,1.2353121,1.0795163,0.8518147,0.24384362,1.2741809,1.8110391,0.62083274,-0.15497774,0.014464315
348,<zznc>,<goi>>ol>>ih>>it>eerf>ni>z1yk69,0.0,0.27594733,0.26589742,0.6818202,0.0,0.3260679,1.2307742,0.0,-0.49000728,-0.15721248
349,<aneramsg>,<seetsee>>>>>>>>>>erf>ni>t1r499,1.6717182,1.1105925,1.4360826,0.83570224,0.59498566,1.1455544,2.5603287,0.9014252,-0.08869795,0.215982
350,<zzijuoy>,<toi>>ol>>ih>>it>eerf>ni>z1yk99,0.0,0.60962397,0.24797955,0.90844816,0.0,0.8739258,1.8381609,0.03320543,-0.42321923,-0.08957054
351,<otuatib>,<toiesea>>>>>>>>>>>rf>ni>t1yr99,1.2291979,1.4486735,0.75687087,0.649241,0.16754714,1.4790905,2.0076945,0.60848135,-0.12867057,0.0026765433
352,<knabcfdh>,<toiesea>>>>>>>>>>>rf>ni>t1yk99,0.8706851,1.2614582,0.8488047,0.71246845,0.3069092,1.1569054,1.7871313,0.5946739,-0.17839664,-0.024348265
353,<rkiuq>,<oo>ec>a>>l>>>>m>l>a>sni>t1rk9,0.8520884,1.6542383,0.13581148,0.0,0.1513984,1.4809301,1.1111172,0.6786764,-0.13853383,-0.25477636
354,<orebil>,<eenoap>cil>>e>meb>atsni>t2ra9,1.5883447,2.2478187,0.5051571,0.5817926,1.1737381,1.5874465,0.9557071,1.6635281,0.18991412,-0.16497552
355,<sselrehtom>,<tsetsee>>>>>>>>>>erf>ni>t1y499,2.134105,0.70446146,1.8843019,1.3485533,0.6462253,0.86193645,3.3135478,0.93187624,-0.107733645,0.4548378
356,<egnaro>,<eenoas>>>>>>>>m>b>a>sni>t7ra9,1.4060557,2.1297598,0.90474886,1.0175211,0.97320503,1.5726613,1.5378737,1.5250572,0.14117722,-0.03363987
357,<oog>,<ooi>>>a>>ip>>om>e>rf>ni>z1yk69,0.17214283,0.8524568,0.0,0.0,0.0,0.35596034,1.0531423,0.103805326,-0.42708346,-0.26401687
358,<iyiqi>,<oonea>a>>l>>>>m>l>a>sni>t1rk9,0.92714226,1.8559332,0.27285597,0.06492134,0.13162966,1.6976815,1.0134183,0.7599973,-0.0797521,-0.26231512
359,<gnix>,<tois>ol>>ih>>it>eerf>ni>z1yk69,0.0,0.20892237,0.57017064,0.55521697,0.0,0.16862082,1.8117081,0.0,-0.52209896,-0.051020678
360,<knabkcilc>,<seateee>>>>>>>>>>>atsni>t1ra9g,1.4507275,1.2990375,1.1336845,0.9794066,0.76629335,1.3331002,1.9036013,1.052265,-0.027553925,0.080224514
361,<eunevskcilc>,<eenoasa>>>>>>>m>b>a>sni>t1ra9g,1.7840753,2.0199776,1.0231476,1.0051156,0.68180877,1.8520888,1.6605687,1.2505683,0.13008061,0.014404685
362,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
363,<nozama>,<eonoap>cila>b>mel>atsni>tm2ra9,1.4010131,2.6043513,0.3521464,0.47788143,1.0757859,2.0708773,0.58773434,1.5710939,0.23852566,-0.28182513
364,<erahsyppiz>,<seetsee>>>>>>>>>>eatsni>t1ra9g,1.5479511,1.5391967,1.4329151,1.2415355,0.6539787,1.498616,2.4007137,1.0191342,0.006872031,0.18066241
365,<muad>,<toi>>ol>>ih>>it>eerf>ni>z1yk69,0.0006818629,0.25460386,0.46603623,0.39216217,0.0,0.24118014,1.6424539,0.0,-0.5142635,-0.09771137
366,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
367,<ecrof>,<aenaa>>>>l>>e>meb>a>sni>t7ra9,1.4145823,2.1931174,0.5342142,0.31950662,0.6335712,1.8784719,1.1027524,1.2232292,0.099688545,-0.18624634
368,<yldeef>,<eegoap>cila>e>meb>atsni>tm2ra9,1.6387658,2.8919754,0.6949634,0.6563333,1.0040425,2.2065003,0.83040375,1.6987879,0.3113344,-0.20792964
369,<nolybab>,<toiesea>>i>>>>>>>>rf>ni>t1yk99,1.1496435,1.1620202,0.6271445,0.6839477,0.25992712,1.2454568,1.9411219,0.5375233,-0.18315317,-0.00032519715
370,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
371,<abema>,<ooiec>a>>l>>>>m>l>a>sni>t1rk9,0.85197425,1.7402449,0.29109553,0.0,0.10958172,1.5416669,1.2309546,0.7210688,-0.12304123,-0.2310588
372,<emog>,<tois>ol>>ih>>h>>eerf>ni>z1yi99,0.20819384,0.0,1.0196717,0.43197757,0.0,0.21163444,2.3050034,0.018214192,-0.5294298,0.07393375
373,<jc>,<oo>>>>a>>i>>>>m>l>>fsni>t7yk9,0.0,1.2361184,0.0,0.0,0.0,0.6770917,0.0,0.3497305,-0.31768832,-0.44985124
374,<nopuorg>,<eenaas>>>>>>>>m>b>a>sni>t1ra9,1.6425412,2.024358,0.6755103,0.8319424,0.9498793,1.7724446,1.5736679,1.3335594,0.12912321,-0.042696513
375,<esnopserteg>,<eeeopeeic>>>>>>>>eatsni>t1ra9g,2.624579,1.6295166,1.6933982,1.431834,1.2498231,1.3425615,2.7058609,1.681696,0.19499649,0.35068694
376,<sserpxenacirema>,<seetseei>>>>>>>>>erf>ni>t1r499,2.303267,0.68382233,1.8985327,1.3576128,1.0406961,0.55645645,2.783023,1.2825643,-0.040171843,0.41154543
377,<tnorfduolc>,<seetseei>>>>>>>>>erf>ni>t1r499,2.1555674,0.9830338,1.8725728,1.4308157,0.8443714,0.9326527,2.8281548,0.98659474,-0.03374215,0.3799425
378,<yranoitcideerfeht>,<eedoateis>>>>>m>b>atsni>t1ra9g,2.279757,1.5477957,1.1069082,1.0377269,1.2829689,1.3179246,1.6065277,1.6037816,0.1599419,0.10140406
379,<statsih>,<trotsee>>>>>>>>>>erf>ni>t1y499,1.6563696,1.0482314,1.3249645,0.91395843,0.22335695,1.2503657,2.4875195,0.6078144,-0.14297146,0.19357544
380,<yubtseb>,<toitsee>>>>>>>>>>>rf>ni>t1y499,1.3944468,1.2580955,0.98532534,0.6895359,0.043760207,1.2595977,2.155935,0.5980393,-0.16022122,0.070926346
381,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
382,<grebmoolb>,<tsotnoeb>ih>>h>>eerf>ni>t1y499,1.3035265,0.4002892,1.6236731,1.7717476,0.49894202,0.11413258,3.2579582,0.55927545,-0.29808125,0.41731912
383,<yadotni>,<serease>>>>>>>m>>>atsni>t1ra9g,1.7617087,1.8356957,1.0929617,0.92321587,0.8509002,1.7559929,1.9192529,1.2035271,0.101381965,0.06352157
384,<eganam-tsil>,<seetsee>>>>>>>>>>>atsni>t1ra9g,1.3755022,1.2389439,1.0998102,0.9264168,0.7894956,1.0865896,2.119036,1.1749183,-0.05433939,0.10851552
385,<jrj>,<oo>>>>a>>ip>>>m-e>rf>ni>z1yk6r,0.0,0.5710027,0.0,0.0,0.0,0.21440338,0.35622096,0.0,-0.4676817,-0.35723498
386,<lirba>,<oonea>>>>l>>>>mel>>>sni>t1rq9,1.0384338,1.9558824,0.09043966,0.0,0.294669,1.7445929,0.97255063,0.91205424,-0.036979057,-0.28203708
387,<ofniediw>,<seiee>a>>>>>>>m>l>atsni>t1ra9g,1.1135813,1.775489,0.82198143,0.93895346,0.57163095,1.6308727,1.7671813,0.8175024,-0.022719976,-0.029270308
388,<fop>,<ooi>>>a>>ip>>om-e>rf>ni>z1yk6r,0.0,0.6300888,0.0,0.0,0.0,0.25898328,0.64526325,0.0,-0.4673197,-0.3209526
389,<ctcri>,<oonea>a>>l>>>>mel>>>sni>t1rq9,0.9342124,1.8195837,0.21487586,0.06665524,0.2032891,1.6494205,0.8479731,0.7559102,-0.07817665,-0.28569436
390,<ywyx>,<goi>>ol>>ih>>it>eerf>ni>z1yk69,0.0,0.35658258,0.48596433,0.47190216,0.0,0.28779137,1.5062884,0.0,-0.49270114,-0.11647315
391,<cbr>,<oo>>>>a>>ip>>>m>e>rf>ni>z1yk6r,0.0,0.6688783,0.0,0.04961103,0.0,0.341644,0.4562528,0.0,-0.44940507,-0.3482007
392,<siaple>,<eedoas>>>>>>>>m>b>a>sni>t7ra9,1.7593074,2.1096828,0.9196964,0.86653674,0.9416678,1.675232,1.327937,1.503483,0.17115282,-0.04642413
393,<topsgolb>,<toos>olb>ih>>h>>eerf>ni>t1y499,1.3543432,0.040164,1.6680382,1.1477053,0.0,0.30240577,3.7077503,0.0,-0.43989623,0.4519502
394,<odomzig>,<toiesea>>i>>>>>>>>rf>ni>t1yk99,0.7226945,1.3019577,0.5401937,0.87251395,0.4333571,0.9422804,1.8429875,0.60570383,-0.19739842,-0.039043922
395,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
396,<ndu>,<ooi>>>y>>ip>>om-e>rf>ni>z1yk69,0.0,0.5928572,0.0,0.13268207,0.0,0.21996708,0.79716253,0.0,-0.47518387,-0.28858632
397,<topedemoh>,<tsetsee>>>>>>>>>>erf>ni>t1y499,1.8766935,0.84895444,1.6357609,1.3588784,0.56616396,0.90572524,2.8259065,0.70289963,-0.12754212,0.33562705
398,<321ic>,<oo>>c>a>>l>>>>mel>>>sni>t7rq9,0.26105106,1.7570871,0.0,0.012250546,0.0,1.6316106,0.47123212,0.5656512,-0.16498664,-0.4113779
399,<tonemliater>,<teitsee>>>>>>>>>>>rf>ni>t1r499,1.4114211,1.2490324,0.7719972,0.88025886,0.49681112,1.1898464,1.966272,0.7472048,-0.111902475,0.049160954
400,<arretmpc>,<seetsee>>>>>>>>>>eatsni>t1ra9g,1.5862,1.4323474,1.4547421,0.8877807,0.550702,1.4412856,2.3613224,0.96587163,-0.02723933,0.16279076
401,<arouq>,<ooiec>a>>i>>>>m>l>a>sni>t1rk9,1.0738542,1.6054884,0.46893868,0.05541413,0.22915523,1.3281897,1.2706683,0.78351974,-0.116521716,-0.17608817
402,<tegrat>,<eegoag>ui>>>e>meb>atsni>t2ra9,2.853237,3.0243194,1.0408926,0.57767135,1.3156544,2.4204683,1.4125988,2.075064,0.47954747,-0.015247311
403,<yabe>,<tois>ol>>ih>>it>eerf>ni>z1yk69,0.23391908,0.40980944,0.73532224,0.3186276,0.0,0.23436698,1.8239311,0.0,-0.4810556,-0.044369705
404,<rekcahefil>,<seeteee>>>>>>>>>>>atsni>t1ra9g,2.014116,1.5070584,1.3034759,0.8613736,1.0056944,1.3814801,2.4532683,1.405918,0.07509264,0.20055376
405,<evilerahs>,<seetseei>>>>>>>>>erfsni>t1ra99,2.1087387,1.2032065,1.7715776,1.266842,0.82308155,1.2304467,2.793167,1.2457023,0.02497005,0.3357911
406,<wqj>,<ooi>>>a>>ip>>om-e>rf>ni>z1yk6r,0.0,0.5765743,0.0,0.0,0.0,0.22143644,0.4931597,0.0,-0.470946,-0.33855587
407,<4488ydal>,<ooi>>>a>>i>>>>m>l>rf>ni>t1yk9r,0.48229674,1.082451,0.30769753,0.2963618,0.22099425,1.0563177,1.2650892,0.56993026,-0.25433576,-0.18832293
408,<nednibihas>,<eeroase>>>>>>>m>>>atsni>t1ra9g,1.8272758,1.8036702,1.162022,0.92736256,1.0813571,1.5762252,2.0361803,1.3932142,0.122918785,0.1013908
409,<aidem6da>,<eeneasa>>>>>>>m>b>a>sni>t1ra9,1.3334552,2.0886977,1.1418644,0.96302474,0.7518109,1.5909923,1.611075,1.0415789,0.07367636,-0.016990736
410,<etiux>,<ooiec>a>>i>>>>m>l>a>sni>t1rk9,1.2202672,1.6725072,0.43941325,0.0,0.22505227,1.5253023,1.41491,0.7512661,-0.094191834,-0.15921207
411,<yabe>,<tois>ol>>ih>>it>eerf>ni>z1yk69,0.23391908,0.40980944,0.73532224,0.3186276,0.0,0.23436698,1.8239311,0.0,-0.4810556,-0.044369705
412,<hcnurchcet>,<sereasa>>>>>>>m>l>a>sni>t1ra9g,1.2012106,1.4957072,0.87846047,0.87429285,0.8804834,1.3873967,1.5118109,1.0741149,-0.008731867,-0.031241829
413,<yeknomyevrus>,<eedoatei>>>>>>m>b>atsni>t1ra9g,2.1145952,1.8388904,1.3031287,1.0899566,0.9767815,1.6409767,1.8491,1.4402806,0.16437973,0.11459099
414,<manzes>,<eonoap>cila>b>mel>atsni>tm2ra9,1.2354293,2.7571366,0.4774622,0.75150204,0.8946648,2.220552,0.52309614,1.4621273,0.24388933,-0.29036787
415,<ailurt>,<eenoap>cil>>e>mel>atsni>tm2ra9,1.6343392,2.5886455,0.2990769,0.49377123,0.89712876,2.0467622,0.63775545,1.6107312,0.23973371,-0.26160833
416,<enecsbus>,<tootsee>>>>>>>>>>erf>ni>t1y499,1.3992361,1.2234308,1.4170557,0.82600856,0.019617774,1.2467506,2.6406286,0.5522132,-0.16894281,0.18557498
417,<m5b>,<oo>>>>a>>il>>>m>l>rf>ni>z7yk9r,0.0,0.8166207,0.0,0.0,0.0,0.43033743,0.4505154,0.0,-0.4283566,-0.36182585
418,<ni>,<oo>>c>a>>i>>>>m>l>>tsni>t7yk9,0.25060722,1.2978569,0.0,0.0,0.0,0.70641106,0.38394004,0.4910039,-0.28943837,-0.38018268
419,<dipucko>,<ooiec>a>>i>>>>m>l>rf>ni>t1yk9r,0.8183567,1.2384355,0.3595495,0.44815102,0.348525,0.92413855,1.4482309,0.6261344,-0.20825362,-0.12619762
420,<ukakak>,<eonoap>cila>b>mel>atsni>tm2ra9,1.4804333,2.6058128,0.34301117,0.4507771,0.991291,1.9513688,0.52969867,1.6203169,0.23448598,-0.2845412
421,<xednay>,<elgoap>cila>e>meb>atsni>tm2ra9,1.8138878,2.9713905,0.55585,0.6555299,1.214868,2.2477827,0.90801036,1.9270471,0.36645025,-0.19619486
422,<lled>,<tois>ol>>ih>>it>eerf>ni>z1yk69,0.10556413,0.20063479,0.5365946,0.39697063,0.0,0.0,1.9171528,0.0,-0.5371743,-0.036672667
423,<elttab>,<eegoap>cil>>e>meb>atsni>t2ra9,2.2887015,3.085863,0.7858131,0.6460671,1.0129757,2.4969914,1.0873736,1.938282,0.41931263,-0.1309258
424,<enolatipac>,<seetpeei>>>>>>>>>eatsni>t1ra9g,2.2591753,1.5004792,1.552113,1.4882596,0.8858473,1.3852564,2.5688372,1.2290523,0.089223385,0.29285568
425,<recnaleerf>,<seeteeeic>>>>>>>>eatsni>t1ra9g,2.3930397,1.3945807,1.6367551,0.9698821,1.2840173,1.1742828,2.6883419,1.6625837,0.12641329,0.31348175
426,<lruynit>,<toitsee>>>>>>>>>>erf>ni>t1y499,1.4289052,1.1316037,0.86634964,0.49277773,0.19965921,1.2565949,2.39065,0.69741064,-0.16703318,0.093440555
427,<krowtenptsh>,<tsotsee>>>>>>>>>>erf>ni>t1y499,1.6786094,0.5937073,1.4183408,1.0661306,0.6238424,0.47970262,2.7113788,0.89115816,-0.19088092,0.29321438
428,<laidhcraesym>,<seateee>>>>>>>>>>>atsni>t1ra9g,1.415038,1.3159364,1.1110348,0.8155909,0.82011473,1.1080444,1.9386982,1.1484691,-0.03904683,0.0760964
429,<irkuan>,<eegoap>cil>>e>meb>atsni>t2ra9,1.9236487,2.790701,0.49585757,0.5054036,1.0436702,2.1882536,0.884182,1.8021686,0.32072204,-0.19827093
430,<odnumle>,<toiesea>>i>>>>>>>>rf>ni>t1yk99,0.90374196,1.1591724,0.45178643,0.43184337,0.49180862,1.1104832,1.805622,0.6896555,-0.1883875,-0.06081223
431,<ksedo>,<aenea>a>>>>>>>m>l>a>sni>t1ra9,1.4653232,1.8498192,0.5343725,0.3068872,0.63769495,1.587806,1.5044687,1.0294914,0.013736634,-0.103761494
432,<tiutni>,<aenaa>>>>>>>>>m>b>a>sni>t7ra9,1.636606,2.0861447,0.7213194,0.47234365,0.61553633,1.6678933,1.2335199,1.3056061,0.10115021,-0.114994064
433,<ogx>,<ooi>>>a>>ip>>om>e>rf>ni>z1yk6r,0.0,0.66083556,0.0,0.0,0.0,0.34096977,0.71182907,0.084393725,-0.451932,-0.31458884
434,<ebutxesdrah>,<tsotsee>>>>>>>>>>erf>ni>t1y499,1.7709588,0.7100126,1.2824558,0.95231754,0.42631924,0.7481842,2.7713175,0.85116893,-0.17942394,0.27451897
435,<gnoduh>,<eenoap>c>l>>e>mel>atsni>t2ra9,0.9071714,2.3440359,0.6165699,1.1431152,0.96109456,1.6965414,0.81040335,1.3598471,0.13813612,-0.20483373
436,<rehtaewucca>,<seeteeeic>>>>>>>>eatsni>t1ra9g,2.4107766,1.2526053,1.4109358,0.9942675,1.2430056,1.1712794,2.503637,1.724382,0.1150476,0.2786488
437,<101kc>,<oo>>c>>>>l>>>>mel>>>sni>t7rq9,0.14128307,1.7804464,0.050696407,0.0042734463,0.1344026,1.61223,0.39259642,0.5959344,-0.15598351,-0.42624408
