,url,output,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,pc1,pc2
283,<suksak>,<32cpap>kibdbywvliyv6zg6ckyylm1,0.22706732,3.3890803,-6.886046,0.6607787,-1.1270341,-7.3938894,4.0786667,3.5987463,-0.07986126,0.109440334
284,<teniawiah>,<tnalreiin>>>>>>>a>rf>ni>9ty4<j,-0.14909479,2.347941,-4.3348823,0.20981762,-0.45681435,-4.5271473,2.3955567,2.0852668,-0.16670826,-0.07327828
285,<nabuod>,<x21zap>kjzk12wn<k946zg6kcmy9t41,0.14604327,3.905657,-7.7842245,0.6656018,-1.1583285,-8.3175125,4.532735,3.9699636,-0.037379153,0.15930648
286,<elgoog>,<elgoog-nvgalerut>eb>>ni>ymy0tr1,3.9342403,0.3644329,-6.0293036,3.261405,-4.571806,-7.9891624,6.0036407,5.9970474,-0.3219022,0.308168
287,<teyirruh>,utsatneit>>>>>e>>a>rf>ni>9ty4<j,-1.0853122,3.2959812,-4.902023,-0.4250509,0.3714698,-4.755458,2.1094983,1.6502565,-0.090534925,-0.10170075
288,<yadotasu>,ukidtkaup>>>>awvlgsfph29ty4<j,-1.5932286,4.0395164,-5.6574073,-0.7381097,0.7668581,-5.3559065,2.206437,1.6296475,-0.030276068,-0.08954588
289,<relbmar>,ukiditab>>ypzuublbn>tsni>9ty4<j,-2.3072457,4.8456235,-6.2522917,-1.2108732,1.3788365,-5.70286,2.0798526,1.37607,0.034679916,-0.101216376
290,<puteem>,<321zap>kypyh2wwmiy46zg6kcmyqtm1,0.47412118,3.098675,-6.6578436,0.8228724,-1.3363136,-7.2501097,4.1101737,3.675912,-0.103287466,0.112115234
291,<xedef>,vnozaa>>qjzv129nzk9v6zg6kymyyt41,-2.3929126,6.4699936,-9.308737,-1.0575157,1.0904634,-8.922049,3.7478583,2.7829247,0.16865127,0.081330255
292,<tsoheulb>,ukiattai>>>>>nwclbn>f>ni>9ty4<j,-1.8086497,3.946908,-5.180747,-0.9268561,1.0308911,-4.762106,1.7983819,1.2372617,-0.038417358,-0.13349514
293,<zmt>,fx6z>y>56642j3znzk946zp6kymy02r1,-4.782114,9.544014,-12.034629,-2.5881374,3.0499,-10.86557,3.737442,2.287744,0.41711205,0.08753292
294,<laog>,fwp>x>34x6493ygz<latsni>ym02r1,-5.7692094,9.678886,-10.942761,-3.3765614,4.128192,-9.30759,2.4828498,1.0153893,0.42600507,-0.046570703
295,<gnusmas>,ukiuftab>>yputsebn>tsni>9tg4<j,-3.0753713,5.7815576,-7.0263214,-1.7101729,2.0212154,-6.2188525,2.0189106,1.1676785,0.11023541,-0.105523385
296,<tcatnoctnatsnoc>,<tnilgolani>>>>>>>>b>>ni>9tgv4<j,0.5471554,0.8479946,-2.3600628,0.5728878,-0.8846869,-2.7039883,1.7328118,1.6610602,-0.28901386,-0.14783792
297,<enilnotfosorcim>,<tnilgotaeeee>>>>>>b>>ni>97gv4<j,1.2057642,-0.019615343,-1.5499587,0.9848512,-1.4058638,-2.1186793,1.7040961,1.7746012,-0.35934743,-0.15298013
298,<ndcbf>,vnozaa>>qjzv129nzk9v6zg6kymyyt41,-2.378288,6.486053,-9.360219,-1.0433668,1.0703179,-8.982609,3.7861998,2.818639,0.17001265,0.085483484
299,<rekcartur>,<sraretiol>>>oo>la>bf>ni>96gy4<j,0.028378993,2.0165262,-3.9309833,0.30934626,-0.57791793,-4.168325,2.282701,2.0250185,-0.19367796,-0.08615416
300,<yltib>,vnozaa>>qjz9j29nzk9v6zg6kymyyt41,-2.4595585,6.521051,-9.3169985,-1.1049534,1.153335,-8.904051,3.7093308,2.7364502,0.17271587,0.07732475
301,<ervilodacrem>,<tnrlroteeeee>>>>>>b>>ni>97gv4<j,1.3187677,-0.021506695,-1.6996062,1.0762637,-1.5310833,-2.3245714,1.8617477,1.9326727,-0.35926047,-0.13609093
302,<slootniamod>,<sraretsol>>>oo>ta>b>>ni>96gy4<j,0.10357496,1.9309798,-3.8670583,0.3590563,-0.64224017,-4.13043,2.29531,2.0511332,-0.20057327,-0.08500285
303,<dedaolpu>,ukettedup>>>>awvla>rf>h29ty4<j,-0.90062976,3.2046647,-4.977093,-0.2867177,0.1855428,-4.909411,2.2712057,1.8259823,-0.09765551,-0.08458067
304,<emit>,fwbuy>35x649kygz<latsni>ym02r1,-5.0567303,8.7138815,-10.03545,-2.926767,3.555368,-8.627399,2.4325166,1.1174862,0.34792095,-0.05424757
305,<elgoog>,<elgoog>nvgulbrutseb>>ni>ymy0tr1,3.9342406,0.3644331,-6.0293036,3.2614052,-4.5718064,-7.9891634,6.0036416,5.9970484,-0.3219022,0.30816802
306,<elgoog>,<elgoog>nvgulbrutseb>>ni>ymy0tr1,3.9342406,0.3644331,-6.0293036,3.2614052,-4.5718064,-7.9891634,6.0036416,5.9970484,-0.3219022,0.30816802
307,<elbaetag>,<retredupl>>>awvlisrf>h296y4bj,-0.6228788,3.1458476,-5.2435074,-0.06773692,-0.11301945,-5.3044662,2.601343,2.1644914,-0.10188323,-0.049352586
308,<uluh>,fcb>m>35x649j35jz<926z9lkymy02r1,-5.589718,9.658371,-11.149146,-3.2326396,3.9312022,-9.599203,2.715356,1.2504967,0.4247195,-0.02170496
309,<tene>,fwbuy>35x649kygz<latsni>ym02r1,-5.231694,8.920599,-10.199158,-3.0413637,3.7031405,-8.731542,2.4116235,1.0640029,0.36459655,-0.056000758
310,<tsopnotgnihsaw>,<tnilgoteeeee>>>>>>b>>ni>97gv4<j,0.8276268,0.5939905,-2.2488103,0.76720923,-1.1399354,-2.6980088,1.8515979,1.8195941,-0.309355,-0.13570938
311,<sretuer>,ukiattau>>>>bawvlbn>f>ni>9ty4<j,-1.7718607,4.0559254,-5.444319,-0.88178796,0.9637029,-5.057411,1.9708118,1.3919952,-0.029328154,-0.1147633
312,<hin>,fx5>>y>56649j35jzk946zb6kymy02r1,-5.1375456,9.82649,-12.098543,-2.8398907,3.3828363,-10.791077,3.5433013,2.0495954,0.43963552,0.06740529
313,<swencbn>,ukieitab>>ypnntbebn>tsni>9tg4<j,-2.5469809,4.9487977,-6.124669,-1.39269,1.6241411,-5.4708304,1.8525705,1.1331873,0.042655796,-0.12531683
314,<ph>,fxb>my>5q649j356zk946zp6kymy02r1,-4.4496894,8.715277,-10.871725,-2.4303038,2.87231,-9.760961,3.2970254,1.9793273,0.3494187,0.038379267
315,<gnobaj>,<321zap>kypy12ww<ky46zg68cmyytm1,0.25921902,3.3043487,-6.7647114,0.67549735,-1.1433209,-7.2776814,4.0313506,3.564804,-0.08678764,0.104152635
316,<elgoog>,<elgoog>nvgulbrutseb>>ni>ymy0tr1,3.9342406,0.3644331,-6.0293036,3.2614052,-4.5718064,-7.9891634,6.0036416,5.9970484,-0.3219022,0.30816802
317,<tnerrotartxe>,<tnilgoteeeee>>>>>>b>>ni>97gv4<j,1.0359428,0.26632282,-1.8945649,0.89247495,-1.2966892,-2.4044597,1.7867349,1.8066878,-0.33594653,-0.14343292
318,<zom>,fx6>>y>56642j3znzk946zp6kymy02r1,-4.9745703,9.81905,-12.3078375,-2.7076256,3.2011788,-11.079252,3.7669938,2.2737508,0.4393914,0.09134335
319,<ngi>,fx5>>y>56649j35jzk946zb6kymy02r1,-5.015715,9.622786,-11.86777,-2.7683115,3.294049,-10.594284,3.4920537,2.030647,0.42308736,0.061432876
320,<xlo>,fx6z>y>56642jznz<946zb6kymy02r1,-4.8395157,9.582941,-12.031895,-2.6297028,3.1052406,-10.839654,3.6987848,2.243023,0.4201972,0.08347984
321,<zocu>,fcb>m>44x649j35pz<926zolkymy02r1,-5.2728195,9.344724,-10.971482,-3.0166495,3.6489246,-9.537174,2.8204846,1.4047593,0.39953476,-0.011192331
322,<bew>,fx5>>y>56642jznz<946zb6kymy02r1,-5.0068893,9.64662,-11.926528,-2.7577722,3.2784286,-10.660358,3.530997,2.065649,0.42507666,0.065654226
323,<teyillim>,utsatneit>>>>se>ta>b>>ni>9ty4<j,-1.48419,3.738622,-5.2192173,-0.69029576,0.71534157,-4.933177,2.0300527,1.5012114,-0.05488213,-0.10916105
324,<etabrutahc>,<tnilroreeee>>>>>>>b>>ni>97gvp<j,0.5708605,1.2313777,-3.141627,0.6448706,-1.0021352,-3.5455515,2.1887672,2.0553112,-0.2572952,-0.0980718
325,<kited>,vnozam>5qjzv129n9k9v6zg6kymyyt41,-2.8063958,6.6738544,-9.139346,-1.3675169,1.5073439,-8.575844,3.384491,2.3884664,0.18454933,0.04289089
326,<eerf>,fwbuy>35x64cpypeblatsni>ym02r1,-4.691657,8.315994,-9.759284,-2.683007,3.2389433,-8.47982,2.51323,1.2607255,0.3158882,-0.046546947
327,<ylpsd4>,<ilzaap>kjzk12wn<k9v6zg6kcmyytm1,-0.84610057,4.83431,-8.236577,-0.017684516,-0.26260096,-8.40135,4.1458206,3.4374902,0.037062973,0.12003159
328,<xxxi>,fwp>x>yx34cjpypeblatsni>ymy02r1,-5.521708,9.379953,-10.698538,-3.2152975,3.9206002,-9.146795,2.505355,1.0849979,0.4018782,-0.044866398
329,<aroook>,<elgoog>nvgllerumieb>>g6kcmy9tm1,1.4200479,2.4492762,-6.6877117,1.5069004,-2.2466037,-7.661355,4.73974,4.40607,-0.15477481,0.17801046
330,<dbircs>,<7l1oap>kib>bywwmiyv6zg68cmyytm1,-0.4437807,4.1291785,-7.411134,0.21414757,-0.54772687,-7.6837797,3.9403403,3.344028,-0.020257287,0.09637618
331,<8y>,fx6>>m>56642j3znz<946zb6kymy02r1,-4.498088,8.783987,-10.939574,-2.4604063,2.9104722,-9.813726,3.3039227,1.975335,0.35498446,0.03928126
332,<wohe>,fwp>x>yx34cjpypeblatsni>ymy02r1,-5.5180225,9.359429,-10.663531,-3.2150853,3.9212697,-9.11105,2.4881217,1.0709925,0.40019193,-0.046769165
333,<knabicici>,<trareeiin>>>oo>>a>b>>ni>96gy4<j,-0.28140554,2.538756,-4.5261016,0.12789574,-0.35313398,-4.6776056,2.4177,2.0771978,-0.15124711,-0.07045525
334,<tsetdeeps>,<tnalreiin>>>>>>>a>b>>ni>96gy4<j,-0.13610914,2.100496,-3.8692667,0.18647252,-0.41288376,-4.0366645,2.1414886,1.8709209,-0.18711701,-0.10108947
335,<10elibom>,utiatnrit>>>>fw>la>rf>ni>9ty4<j,-1.672587,4.0924525,-5.6518707,-0.79570615,0.84350264,-5.3182116,2.1519654,1.5669742,-0.026085673,-0.09525716
336,<buhtig>,<elgoog>kvglforumieb>>g6kcmy9tm1,1.3566211,2.5560162,-6.809334,1.4697907,-2.200546,-7.765275,4.767242,4.4165783,-0.14610034,0.1812074
337,<uiqnauh>,ukiaitab>>fpcntcebn>tsni>9ty4<j,-2.5455556,5.2052035,-6.627631,-1.356298,1.5617706,-6.006901,2.137167,1.3765123,0.06383743,-0.09422147
338,<emohcp>,<elgoog>kibdbhwwmiyb6zg68cmyqtm1,0.09891257,3.523679,-6.973118,0.5745499,-1.0148543,-7.435211,4.0448546,3.5437803,-0.06903617,0.106133796
339,<tiboez>,<elgoog>kipdhhwwmiy46zg68cmyqtm1,0.0045990646,3.7494295,-7.284728,0.5285429,-0.9623966,-7.7291923,4.1597495,3.6226377,-0.05060759,0.11896307
340,<yabe>,fwp>x>yx34cjpypeblatsni>ymy02r1,-5.630033,9.505349,-10.794787,-3.2866285,4.012777,-9.205831,2.4894881,1.0493908,0.41198865,-0.04626939
341,<tercesmaceerfeht>,<enrlroteeeee>>>>>>b>>ni>97gvp<j,1.3438845,-0.0025429407,-1.7718542,1.0996373,-1.5652349,-2.4108136,1.9188573,1.9859798,-0.35764638,-0.129941
342,<blm>,dx6z>m>56612jznzk946zp6kymy02r1,-4.571218,9.450207,-12.140951,-2.4285872,2.8348684,-11.063307,3.93403,2.498514,0.40984404,0.10836563
343,<3hsezrav>,ukidtmaul>>>>awvli>rf>h296y4bj,-1.6806048,4.399466,-6.2407746,-0.7600486,0.7797923,-5.941955,2.478924,1.8445418,-0.00074526534,-0.059505466
344,<geeb>,fwpux>3yx34cptpeblatsni>ym02r0,-5.2247324,8.855728,-10.081999,-3.0445673,3.7106972,-8.609548,2.3500545,1.0128158,0.35925487,-0.0627518
345,<dmbew>,vnozam>>qjzv129n9k9v6zg6kymyyt41,-2.6769707,6.600941,-9.174487,-1.2718076,1.3791643,-8.665122,3.4879153,2.5031898,0.17882122,0.053810596
346,<ksednez>,utwesgol>>mhsnece>>>>>ni>9tg4<j,-2.563327,4.848475,-5.9063044,-1.4197679,1.6661327,-5.2318416,1.7190443,1.0157804,0.034332424,-0.13987155
347,<acilbbuper>,<tnilreren>>>>>>>a>b>>ni>96gy4<j,0.2071208,1.8366554,-3.8249383,0.43072605,-0.7363837,-4.1271114,2.3385952,2.109157,-0.20812802,-0.08058869
348,<zznc>,fwp>x>yx34cptpeblatsni>ym02r1,-5.612796,9.387987,-10.589121,-3.288675,4.021128,-8.993832,2.384708,0.9634333,0.40233323,-0.057773788
349,<aneramsg>,<tratedit>>>>ow>la>bf>ni>96y4<j,-1.1788452,3.6455321,-5.4565096,-0.45353645,0.3940075,-5.3082542,2.361471,1.8464447,-0.06187611,-0.073868185
350,<zzijuoy>,utwesgol>>ypantie>e>>sni>9tg4<j,-3.4290955,5.8951287,-6.7625504,-1.9836833,2.39216,-5.79617,1.6411599,0.7730625,0.11880946,-0.14572641
351,<otuatib>,ukwestip>>ypcntiebn>tsni>9tg4<j,-3.1854155,5.9393463,-7.1835203,-1.7784582,2.1076708,-6.3420444,2.0362403,1.1600728,0.123017944,-0.10328984
352,<knabcfdh>,ukiattai>>>>>nwclbn>tsni>9ty4<j,-1.5202258,3.8134224,-5.3159523,-0.7094643,0.73818135,-5.0216756,2.0612786,1.520491,-0.0487841,-0.10564108
353,<rkiuq>,fnozam>5qjz9356zk9q6z96kym02r1,-2.7973979,6.707902,-9.218145,-1.355539,1.4892359,-8.663331,3.4345841,2.433144,0.18738139,0.04835015
354,<orebil>,m721aap>kjzk129n<k9v6zg6kcmyyt41,-0.1640313,3.8432176,-7.2365246,0.40356377,-0.7947632,-7.610077,4.023129,3.4716349,-0.04324096,0.10456047
355,<sselrehtom>,<tnalgeitn>>>>o>>a>b>>ni>9tg4<j,0.09086236,1.8132094,-3.6195297,0.33250374,-0.6001121,-3.8618317,2.1475828,1.9223496,-0.21032941,-0.10111424
356,<egnaro>,<3ucpapjkyb>bywv9kyv6zg6c6yylm1,-0.06442633,3.43778,-6.580962,0.42922753,-0.81083196,-6.9522905,3.718025,3.231451,-0.07650458,0.0709131
357,<oog>,fx6>>m>5q649j35nzk946zp6kymy02r1,-4.655136,9.599893,-12.31825,-2.4765983,2.8937767,-11.21841,3.9797313,2.5204272,0.4220173,0.11361229
358,<iyiqi>,fnozam>5qjz9j35nzk946zg6kymy02r1,-2.7236717,6.744187,-9.39034,-1.2902399,1.3976655,-8.876175,3.5795004,2.571841,0.1905466,0.06395492
359,<gnix>,fwb>y>3yx64qkyge<latsni>yt02r1,-5.243565,8.90972,-10.1615925,-3.052569,3.7191355,-8.68676,2.3826993,1.036891,0.36367148,-0.059122793
360,<knabkcilc>,<tsalneitn>>>so>>a>rf>ni>9ty4<j,-0.13941786,2.212434,-4.0834594,0.19913779,-0.43554908,-4.2632933,2.2600358,1.9714608,-0.17787683,-0.0881207
361,<eunevskcilc>,<snilrtreeee>>>>>a>b>>ni>97gv4<j,0.7552992,1.3606533,-3.647377,0.8133165,-1.240026,-4.1579013,2.5931518,2.4382515,-0.2461964,-0.054427706
362,<elgoog>,<elgoog>nvgulbrutseb>>ni>ymy0tr1,3.9342406,0.3644331,-6.0293036,3.2614052,-4.5718064,-7.9891634,6.0036416,5.9970484,-0.3219022,0.30816802
363,<nozama>,vx2zaap>3jzk129nzk946zg6kymy0t41,-0.59819424,4.902103,-8.709432,0.1942026,-0.5572214,-9.00396,4.5725484,3.852429,0.043230858,0.1659334
364,<erahsyppiz>,<tsalneitn>>>so>la>rf>ni>9ty4<j,-0.27906033,2.3424714,-4.145802,0.102868825,-0.30944777,-4.2737765,2.2049067,1.8959599,-0.16745609,-0.09372349
365,<muad>,fwb>y>3yx649kyge<latsni>yt02r1,-5.173565,8.86491,-10.170161,-3.0015085,3.651031,-8.723936,2.432833,1.0939492,0.3601303,-0.053857047
366,<elgoog>,<elgoog>nvgulbrutseb>>ni>ymy0tr1,3.9342408,0.36443308,-6.0293036,3.2614055,-4.5718064,-7.9891634,6.0036416,5.9970484,-0.3219022,0.30816802
367,<ecrof>,vi2zaap>3jzk129nzk9v6zg6kymyyt41,-0.86018944,4.9083686,-8.361771,-0.019192275,-0.26388395,-8.528799,4.206649,3.4867418,0.043149907,0.12676361
368,<yldeef>,<321zap>kjzk129n<k946zg6kcmy9t41,0.15123543,3.620024,-7.2332697,0.6306371,-1.0967038,-7.7332425,4.2257633,3.7088215,-0.060960624,0.12572266
369,<nolybab>,uywuftup>>yputsebn>tsni>ltg4<j,-3.3272724,6.1746764,-7.4486647,-1.862027,2.2113452,-6.5674486,2.0940678,1.1805162,0.14213274,-0.0965471
370,<elgoog>,<elgoog>nvgulbrutseb>>ni>ymy0tr1,3.9342406,0.3644331,-6.0293036,3.2614052,-4.5718064,-7.9891634,6.0036416,5.9970484,-0.3219022,0.30816802
371,<abema>,fnozam>>qjz9j3znzk946zg6kymy02r1,-2.7639472,6.9649415,-9.766431,-1.292762,1.3905501,-9.26045,3.765725,2.7226043,0.20868728,0.08441466
372,<emog>,fwb>y>3zx649kygz<latsni>ym02r1,-5.264483,9.042332,-10.391967,-3.051451,3.7112465,-8.923625,2.4990485,1.1320018,0.37457648,-0.04634217
373,<jc>,fxb>>m>5q649j356zk9q6z96kymy02r1,-4.244929,8.576829,-10.882367,-2.2819238,2.6747432,-9.854385,3.435634,2.139373,0.3384488,0.05289932
374,<nopuorg>,ukidkmaup>>pyubl8sfph29ty4bj,-1.62913,4.5212464,-6.549666,-0.7010234,0.69276154,-6.2913885,2.6868494,2.0324175,0.009430565,-0.036969654
375,<esnopserteg>,<snrlroteeeee>>>>>>b>>ni>97gv4<j,1.1989452,0.52357215,-2.6208916,1.0609629,-1.5407901,-3.2430155,2.3015811,2.2796178,-0.31432799,-0.087648295
376,<sserpxenacirema>,<tnilgotaeeee>>>>>>b>>ni>9tgv4<j,0.9516201,0.5499395,-2.3329632,0.8624913,-1.2689087,-2.837337,1.9792916,1.9539204,-0.31271037,-0.12213005
377,<tnorfduolc>,<tnilrerin>>>>o>>a>b>>ni>9tgg4<j,0.31351998,1.6766773,-3.6583996,0.49570644,-0.8181668,-3.9925306,2.3135886,2.1094978,-0.22110012,-0.0836462
378,<yranoitcideerfeht>,<snrlroteeeee>>>>>>b>>ni>97gv4<j,1.5249302,0.042372014,-2.1078598,1.2535696,-1.7812676,-2.840556,2.2257621,2.2839584,-0.35356438,-0.09697701
379,<statsih>,ukwestop>>ypnntiebn>tsni>9tg4<j,-2.5690477,4.9849725,-6.165059,-1.4057564,1.6403582,-5.5050006,1.8610859,1.1359717,0.045593254,-0.12431978
380,<yubtseb>,ukieitlp>>ypzntbebn>tsni>9tg4<j,-2.3715873,4.8044353,-6.083416,-1.2691493,1.4610412,-5.497245,1.9428793,1.2460186,0.03113102,-0.11598399
381,<elgoog>,<elgoog>nvgulbrutseb>>ni>ymy0tr1,3.9342406,0.3644331,-6.0293036,3.2614052,-4.5718064,-7.9891634,6.0036416,5.9970484,-0.3219022,0.30816802
382,<grebmoolb>,utsatteib>>>>nwcla>>f>ni>9ty4<j,-1.1099957,3.2194345,-4.7185335,-0.4557774,0.41750324,-4.5501986,1.9899336,1.5431302,-0.09691194,-0.1146859
383,<yadotni>,ukiuitlp>>ypzutbebn>tsni>9tg4<j,-2.5926626,5.144467,-6.4442945,-1.4031155,1.6291556,-5.792792,2.003276,1.252589,0.0587134,-0.10870999
384,<eganam-tsil>,<snilrereeeee>>>>>>b>>ni>97gvp<j,0.65950656,1.3161023,-3.4288363,0.7289315,-1.1218369,-3.886883,2.4080317,2.2606478,-0.250095,-0.074373595
385,<jrj>,fx5>>y>56642j3zjz<946zb6kymy02r1,-4.8342323,9.512299,-11.901095,-2.635113,3.1160595,-10.702522,3.6283925,2.1840081,0.4143745,0.07577483
386,<lirba>,vnozam>>qjz9129nzk946zg6kymy0t41,-2.6010582,6.649649,-9.373969,-1.2029977,1.2821203,-8.907951,3.649734,2.65677,0.18301702,0.07125078
387,<ofniediw>,ukiattaib>>>bnwcla>rf>ni>9ty4<j,-1.7018622,4.1696515,-5.7625723,-0.8090018,0.85814214,-5.424284,2.1954606,1.5981274,-0.019775067,-0.09041747
388,<fop>,fx5>>j>56642jznz<946zb6kymy02r1,-5.206119,10.115292,-12.568835,-2.8561215,3.3913307,-11.264281,3.764434,2.2243707,0.46333262,0.0917592
389,<ctcri>,vn6zaa>>3jzv129nzk946zg6kymy0t41,-2.1838086,6.392653,-9.444703,-0.8972078,0.87354267,-9.150633,3.9599035,3.0065894,0.16273753,0.1038663
390,<ywyx>,fwpux>3yx34cptpeblatsni>ym02r1,-5.509507,9.279313,-10.518662,-3.2191434,3.9307206,-8.960225,2.411898,1.0076455,0.39359424,-0.055122748
391,<cbr>,fx5>>j>56642j35jz<946zb6kymy02r1,-5.1141834,9.801294,-12.081464,-2.8241987,3.3624594,-10.782257,3.5489192,2.0590909,0.4376081,0.06793867
392,<siaple>,<32cpat>kibdbowwmiybf>gs9kpylm1,0.050294608,3.2764144,-6.4232283,0.50080043,-0.90156984,-6.830327,3.703274,3.2421944,-0.08956869,0.068953894
393,<topsgolb>,utwesgol>>mnaneie>e>>sni>9tg4<j,-3.2798975,5.372152,-5.945645,-1.9335041,2.3479543,-4.9864516,1.2774462,0.49277884,0.07595226,-0.1859509
394,<odomzig>,ukieitlp>>ypcntiebn>tsni>9tg4<j,-2.6522584,5.353787,-6.7714577,-1.4230895,1.6466169,-6.117177,2.149146,1.3650067,0.07586689,-0.09258487
395,<elgoog>,<elgoog>nvgulerutseb>>ni>ymy0tr1,3.9342406,0.3644331,-6.0293036,3.2614052,-4.5718064,-7.9891634,6.0036416,5.9970484,-0.3219022,0.30816802
396,<ndu>,fx5>>j>56642j35jz<946zb6kymy02r1,-5.375102,10.136419,-12.3779745,-2.9914825,3.576674,-10.993256,3.547035,2.004393,0.46469477,0.06853951
397,<topedemoh>,<tralneitn>>>oo>>a>b>>ni>96gy4<j,-0.5655242,2.8134906,-4.6729083,-0.06649685,-0.09889272,-4.7200346,2.3168063,1.9331576,-0.12920381,-0.080629006
398,<321ic>,vnozam>>qjzv129nzk946zg6kymy0t41,-2.4857974,6.624066,-9.482268,-1.1122609,1.1584566,-9.069489,3.785516,2.7961764,0.18116571,0.08573272
399,<tonemliater>,<tnalreian>>>>>>>a>b>>ni>97gy4<j,0.053047508,1.8754319,-3.6891804,0.31014454,-0.5723351,-3.9208803,2.1624312,1.92734,-0.20527606,-0.09937836
400,<arretmpc>,utiaitli>>>hsnwcea>rf>ni>9ty4<j,-1.8071185,4.1687884,-5.6163487,-0.89516,0.9767072,-5.2264566,2.044901,1.4481237,-0.020086458,-0.10655171
401,<arouq>,pnozam>5qjz9j39nzk946zg6kymy0tr1,-2.9445944,6.9736614,-9.535329,-1.4393387,1.5918621,-8.941956,3.5181413,2.4745145,0.20899732,0.057930596
402,<tegrat>,<el1oop>kvgkhhrwmiyb6zg6kcmy9tm1,0.91743016,2.9916909,-7.0575576,1.1706504,-1.8098836,-7.853531,4.623005,4.2040014,-0.11111728,0.16678007
403,<yabe>,fwp>x>yx34cpypeblatsni>ym02r1,-5.630033,9.505349,-10.794787,-3.2866285,4.012777,-9.205831,2.4894881,1.0493908,0.41198865,-0.04626939
404,<rekcahefil>,<tnilreren>>>>>>>a>b>>ni>96gy4<j,0.13476089,1.9675347,-3.981288,0.38954762,-0.68600833,-4.264615,2.3799605,2.1297596,-0.19748281,-0.075848825
405,<evilerahs>,<tnilreren>>>>>>>a>b>>ni>97gv4<j,0.20848897,1.8867997,-3.9247687,0.43872276,-0.7497458,-4.233917,2.3957167,2.1582434,-0.20398328,-0.074346654
406,<wqj>,fx5>>y>56642j3zjz<946zb6kymy02r1,-4.9220877,9.625483,-12.001657,-2.69136,3.1880887,-10.774318,3.6282175,2.1659496,0.423524,0.0760228
407,<4488ydal>,ukidtkaul>>pbawclbnrf>ni>9ty4<j,-1.7698226,4.4015102,-6.1222725,-0.83270836,0.8797313,-5.779968,2.3542554,1.7199087,-0.000778603,-0.07285362
408,<nednibihas>,<tnalreiin>>>>o>>a>b>>ni>96gy4<j,-0.1370072,2.3371332,-4.3303843,0.21821494,-0.46785355,-4.5272274,2.4008732,2.0922434,-0.16757244,-0.07273622
409,<aidem6da>,ukiatkdit>>>>awcla>rf>ni>9ty4<j,-1.3535572,3.8821547,-5.679038,-0.5637926,0.5344795,-5.4750643,2.3738906,1.821435,-0.0427284,-0.07198251
410,<etiux>,vnozamp>qjzv129nzk9v6zg6kymyyt41,-2.2024708,6.149304,-8.943507,-0.9459656,0.9522798,-8.609582,3.6650512,2.7510605,0.1425953,0.071710564
411,<yabe>,fwp>x>yx34cpypeblatsni>ym02r1,-5.630033,9.505349,-10.794787,-3.2866285,4.012777,-9.205831,2.4894881,1.0493908,0.41198865,-0.04626939
412,<hcnurchcet>,<snolrerin>>>>o>>a>b>>ni>96gy4<j,0.05818245,2.192228,-4.3151846,0.357818,-0.653083,-4.58933,2.5186021,2.2325728,-0.17909823,-0.060459625
413,<yeknomyevrus>,<enrlroteeeee>>>>>>b>>ni>97gvp<j,1.5008118,0.18890119,-2.37119,1.2577113,-1.7989948,-3.1035793,2.3581927,2.3888888,-0.341473,-0.0824695
414,<manzes>,<321zap>kypkhhwwmiy46zg6kcmyqtm1,0.12731287,3.590422,-7.1425495,0.6069651,-1.0626756,-7.6270103,4.1589103,3.6469197,-0.063459195,0.118503235
415,<ailurt>,<721zap>kjzk12wn<ky46zg6kcmyytm1,-0.18248585,3.9669964,-7.4530425,0.40548813,-0.8033603,-7.8332534,4.1333623,3.5620046,-0.033059116,0.11665915
416,<enecsbus>,utiatteit>>>>nw>la>rf>ni>9ty4<j,-0.9784534,3.1226728,-4.71006,-0.36154372,0.29238564,-4.593914,2.0703435,1.6385977,-0.10460686,-0.10630051
417,<m5b>,fx5>>m>56649j35jz<946zb6kymy02r1,-4.968876,9.73251,-12.146504,-2.7149084,3.2153614,-10.9097595,3.6795657,2.2002988,0.4322565,0.08178077
418,<ni>,fxb>>>>5q649j35jz<9q6zo6kymy02r1,-4.6752763,8.994143,-11.106894,-2.5763862,3.0600145,-9.920824,3.2835376,1.9218745,0.37193912,0.037596535
419,<dipucko>,uywus>ip>>yfnptiebn>tsni>ltg4<j,-3.478757,6.1922727,-7.275001,-1.9834583,2.3776383,-6.3218346,1.8980038,0.9822726,0.14324112,-0.11750726
420,<ukakak>,vi2zaap>3jzk129n<k946zg6kymyyt41,-0.5034671,4.2843037,-7.632203,0.18665206,-0.5174142,-7.89529,4.026424,3.405427,-0.007583193,0.10596506
421,<xednay>,<x21aap>3jzk129n<k946zg6kymy9t41,-0.20581904,4.0338607,-7.551646,0.3956241,-0.79300106,-7.9288845,4.173916,3.5918822,-0.027590754,0.1211591
422,<lled>,fwb>m>>5x6493ypz<latsni>ym02r1,-5.3026977,9.229189,-10.704643,-3.0569816,3.709924,-9.241138,2.6506252,1.2536596,0.3899229,-0.029660314
423,<elttab>,<e21zop>kyqk1hlwmi946zg6kymy0tm1,0.91860867,2.802654,-6.6897535,1.145584,-1.766269,-7.4623756,4.416137,4.0276484,-0.12672734,0.14418305
